      0.31262609       0.08732743
      0.32137409       0.08756325
      0.33023041       0.08776949
      0.33919001       0.08794737
      0.34824830       0.08809626
      0.35739970       0.08821303
      0.36663851       0.08830089
      0.37595910       0.08835520
      0.38535571       0.08837788
      0.39482081       0.08836859
      0.40434891       0.08832371
      0.41393310       0.08824658
      0.42356709       0.08813491
      0.43324420       0.08798677
      0.44295579       0.08780392
      0.45269629       0.08758223
      0.46245709       0.08732221
      0.47223160       0.08702482
      0.48201221       0.08668556
      0.49179149       0.08630680
      0.50156158       0.08588948
      0.51131588       0.08542870
      0.52104610       0.08492873
      0.53074539       0.08438990
      0.54040688       0.08380738
      0.55002332       0.08318506
      0.55958682       0.08252086
      0.56909019       0.08180996
      0.57852721       0.08105684
      0.58789158       0.08025708
      0.59717572       0.07941104
      0.60637480       0.07852183
      0.61548150       0.07758369
      0.62449062       0.07660278
      0.63339603       0.07557863
      0.64219272       0.07450941
      0.65087730       0.07340249
      0.65944320       0.07225174
      0.66788697       0.07106964
      0.67620552       0.06985509
      0.68439561       0.06861404
      0.69245362       0.06734964
      0.70037723       0.06606549
      0.70816308       0.06476539
      0.71580952       0.06345186
      0.72331542       0.06213019
      0.73067898       0.06080132
      0.73789912       0.05947022
      0.74497497       0.05813905
      0.75190520       0.05680997
      0.75868952       0.05548745
      0.76532799       0.05417178
      0.77182072       0.05286875
      0.77816749       0.05157750
      0.78437018       0.05030261
      0.79042810       0.04904574
      0.79634231       0.04780727
      0.80211419       0.04658987
      0.80774492       0.04539331
      0.81323522       0.04421809
      0.81858617       0.04306532
      0.82379901       0.04193456
      0.82887548       0.04082617
      0.83381760       0.03974074
      0.83862662       0.03867878
      0.84330487       0.03763976
      0.84785402       0.03662538
      0.85227668       0.03563610
      0.85657531       0.03467215
      0.86075139       0.03373395
      0.86480713       0.03282193
      0.86874539       0.03193599
      0.87256879       0.03107590
      0.87627941       0.03024073
      0.87987840       0.02942909
      0.88336837       0.02863968
      0.88675213       0.02787125
      0.89003128       0.02712285
      0.89320832       0.02639320
      0.89628488       0.02568175
      0.89926398       0.02498801
      0.90214819       0.02431195
      0.90494013       0.02365581
      0.90764302       0.02302126
      0.91025990       0.02240987
      0.91279298       0.02182267
      0.91524452       0.02126043
      0.91761732       0.02072349
      0.91991413       0.02021203
      0.92213577       0.01972535
      0.92428583       0.01926184
      0.92636412       0.01881715
      0.92837280       0.01838845
      0.93031341       0.01797310
      0.93218732       0.01756921
      0.93399680       0.01717436
      0.93574357       0.01678762
      0.93742859       0.01640861
      0.93905473       0.01603834
      0.93996378       0.01578675
      0.94087284       0.01546947
      0.94178189       0.01508415
      0.94269094       0.01462844
      0.94360000       0.01410000
